username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,,,,,
RailSafar,10/04/2020 21:46:00,0,0,#Railway employee concern?? #AarogyaSetu #21daysLockdown @ECRlyHJP @RailMinIndia @WesternRly @Central_Railway @serailwaykol @EasternRailway @wc_railway @RailwayNorthern @SCRailwayIndia @ECRlyHJP @indiaraillnews @eastcoastrail @CPRONCR @RailNf @railways_india @IRCTCofficial https:// twitter.com/RailSafar/stat us/1248576870074863619 …,,@ECRlyHJP @RailMinIndia @WesternRly @Central_Railway @serailwaykol @EasternRailway @wc_railway @RailwayNorthern @SCRailwayIndia @ECRlyHJP @indiaraillnews @eastcoastrail @CPRONCR @RailNf @railways_india @IRCTCofficial,#Railway #AarogyaSetu #21daysLockdown,1.24859E+18,https://twitter.com/RailSafar/status/1248585671674982401,,,,,,,
saiabhijeett,10/04/2020 21:40:00,0,3,To overcome depression ”Geeta” is the best source. - @AvdheshanandG #IndiaFightsCorona #AarogyaSetu #italystaystrong #CoronavirusOutbreak pic.twitter.com/WQAzNoRk20,,@AvdheshanandG,#IndiaFightsCorona #AarogyaSetu #italystaystrong #CoronavirusOutbreak,1.24858E+18,https://twitter.com/saiabhijeett/status/1248584027805609985,,,,,,,
social2803,10/04/2020 21:27:00,0,1,I just published #WHWWeek as #IndiaFightsCorona multi-faceted approach & #AarogyaSetu #StayHomeStaySafe https:// link.medium.com/ZWNLOPMpz5,,,#WHWWeek #IndiaFightsCorona #AarogyaSetu #StayHomeStaySafe,1.24858E+18,https://twitter.com/social2803/status/1248580961555619841,,,,,,,
aditya8932,10/04/2020 21:26:00,0,0,Aarogya setu app ky h https:// adieduweb.blogspot.com/2020/04/aarogy a-setu-app-kya-hai.html … #AarogyaSetuApp #AarogyaSetu pic.twitter.com/dHd1zC030Z,,,#AarogyaSetuApp #AarogyaSetu,1.24858E+18,https://twitter.com/aditya8932/status/1248580553017708544,,,,,,,
imvikram4real,10/04/2020 21:24:00,0,1,Remember,,,,,,,,,,,,
imvikram4real,10/04/2020 21:23:00,0,0,"Only feeling scared of COVID-19 will not help. We have to take the right precautions and fight this pandemic. Aarogya Setu is an important step in that direction. Have you all downloaded it?"" - PM Shri Narendra Modi. #AarogyaSetu #IndiaFightsCorona #mannkibaat_pm""",,,#AarogyaSetu #IndiaFightsCorona #mannkibaat_pm,1.24858E+18,https://twitter.com/imvikram4real/status/1248579807115227136,,,,,,,
karanad_12,10/04/2020 21:16:00,2,1,Indian Prime Minister @NarendraModi has adopted multi-pronged strategy ranging from Janta Curfew to Lockdown to #AarogyaSetu to Isolation centres in Trains to Video conferencing with different sections of society. #YouthAgainstCorona #YAAC @yaac #YAAC #IndiaFightsCorona,,@NarendraModi @yaac,#AarogyaSetu #YouthAgainstCorona #YAAC #YAAC #IndiaFightsCorona,1.24858E+18,https://twitter.com/karanad_12/status/1248577990386012160,,,,,,,
adbhutLadka,10/04/2020 21:15:00,0,0,Though it raises concerns whether we have adequate stock for ourselves,,,,,,,,,,,,
nishusai,10/04/2020 21:15:00,0,0,I installed #AarogyaSetu app to fight against #COVID19 . I request everyone to please download and share it using this link Android : https:// play.google.com/store/apps/det ails?id=nic.goi.aarogyasetu … iOS : https:// apps.apple.com/in/app/aarogya setu/id1505825357 … @narendramodi @PMOIndia @drharshvardhan #AarogyaSetuApp #COVIDー19 pic.twitter.com/rEnCxu43vv,,@narendramodi @PMOIndia @drharshvardhan,#AarogyaSetu #COVID19 #AarogyaSetuApp #COVID,1.24858E+18,https://twitter.com/nishusai/status/1248577830629158913,,,,,,,
Walkwater2011,10/04/2020 21:07:00,0,0,Breaking News : Punjab to Extend Lockdown till 30th April 2020. #StayHome #AarogyaSetu #Lockdownextention #PunjabFightsCorona,,,#StayHome #AarogyaSetu #Lockdownextention #PunjabFightsCorona,1.24858E+18,https://twitter.com/Walkwater2011/status/1248575896836927488,,,,,,,
digitalfullform,10/04/2020 21:03:00,0,1,Keywords meaning in hindi ,,,,,,,,,,,,
Abhishek4_BJP,10/04/2020 20:56:00,0,0,Indian Prime Minister @NarendraModi has adopted multi-pronged strategy ranging from Janta Curfew to Lockdown to #AarogyaSetu to Isolation centres in Trains to Video conferencing with different sections of society. #YouthAgainstCorona #YAAC @yaac #YAAC #IndiaFightsCorona,,@NarendraModi @yaac,#AarogyaSetu #YouthAgainstCorona #YAAC #YAAC #IndiaFightsCorona,1.24857E+18,https://twitter.com/Abhishek4_BJP/status/1248573093322383360,,,,,,,
mannkibaat,10/04/2020 20:56:00,10,43,"Only feeling scared of COVID-19 will not help. We have to take the right precautions and fight this pandemic. Aarogya Setu is an important step in that direction. Have you all downloaded it?"" - PM Shri Narendra Modi. #AarogyaSetu #IndiaFightsCorona""",,,#AarogyaSetu #IndiaFightsCorona,1.24857E+18,https://twitter.com/mannkibaat/status/1248572992138825728,,,,,,,
SetuAarogya,10/04/2020 20:55:00,51,212,Data security & user's privacy are the cornerstones of #AarogyaSetu app. #IndiaFightsCorona Let's fight #COVID19 together. Download today,,,,,,,,,,,,
CitizenChordiya,10/04/2020 20:54:00,1,0,Indian Prime Minister @NarendraModi has adopted multi-pronged strategy ranging from Janta Curfew to Lockdown to #AarogyaSetu to Isolation centres in Trains to Video conferencing with different sections of society. #YouthAgainstCorona #YAAC @yaac #YAAC #IndiaFightsCorona pic.twitter.com/hwzt2rpCxk,,@NarendraModi @yaac,#AarogyaSetu #YouthAgainstCorona #YAAC #YAAC #IndiaFightsCorona,1.24857E+18,https://twitter.com/CitizenChordiya/status/1248572656288280577,,,,,,,
GauravTanwar119,10/04/2020 20:44:00,0,0,We can do this! Share and spread love to each other. #Corona #AarogyaSetu #GoCoronaGo #StayHome #India #Delhi #CoronavirusOutbreak,,,#Corona #AarogyaSetu #GoCoronaGo #StayHome #India #Delhi #CoronavirusOutbreak,1.24857E+18,https://twitter.com/GauravTanwar119/status/1248569966955130880,,,,,,,
DewasiKaramiram,10/04/2020 20:43:00,1,3,मैं सभी से आग्रह करता हूँ कि सरकार द्वारा बनाया गया #AarogyaSetu App को डाउनलोड करें। Android: https:// play.google.com/store/apps/det ails?id=nic.goi.aarogyasetu … iOS: itms-apps://itunes.apple.com/app/id1505825357 #AarogyaSetuApp #IndiaFightsCoronavirus #AarogyaSetuApp #AarogyaSetu #Download,,,#AarogyaSetu #AarogyaSetuApp #IndiaFightsCoronavirus #AarogyaSetuApp #AarogyaSetu #Download,1.24857E+18,https://twitter.com/DewasiKaramiram/status/1248569819571474432,,,,,,,
umesh_sharmaus,10/04/2020 20:42:00,3,4,Indian Prime Minister @NarendraModi has adopted multi-pronged strategy ranging from Janta Curfew to Lockdown to #AarogyaSetu to Isolation centres in Trains to Video conferencing with different sections of society. #YouthAgainstCorona #YAAC @yaac #YAAC #IndiaFightsCorona,,@NarendraModi @yaac,#AarogyaSetu #YouthAgainstCorona #YAAC #YAAC #IndiaFightsCorona,1.24857E+18,https://twitter.com/umesh_sharmaus/status/1248569516763648000,,,,,,,
umesh_sharmaus,10/04/2020 20:41:00,0,1,I have downloaded #AarogyaSetu App. What about You https://www. mygov.in/aarogya-setu-a pp/ … #YouthAgainstCorona #YAAC @yaac #YAAC #IndiaFightsCorona,,@yaac,#AarogyaSetu #YouthAgainstCorona #YAAC #YAAC #IndiaFightsCorona,1.24857E+18,https://twitter.com/umesh_sharmaus/status/1248569327072100352,,,,,,,
vishalsinghbjp,10/04/2020 20:38:00,3,4,Indian Prime Minister @NarendraModi has adopted multi-pronged strategy ranging from Janta Curfew to Lockdown to #AarogyaSetu to Isolation centres in Trains to Video conferencing with different sections of society. #YouthAgainstCorona #YAAC @yaac #YAAC #IndiaFightsCorona,,@NarendraModi @yaac,#AarogyaSetu #YouthAgainstCorona #YAAC #YAAC #IndiaFightsCorona,1.24857E+18,https://twitter.com/vishalsinghbjp/status/1248568550505058305,,,,,,,
PratapPuriJi,10/04/2020 20:35:00,6,55,मैं सभी से आग्रह करता हूँ कि सरकार द्वारा बनाया गया #AarogyaSetu App को डाउनलोड करें। Android: https:// play.google.com/store/apps/det ails?id=nic.goi.aarogyasetu … iOS: itms-apps://itunes.apple.com/app/id1505825357 #श्रीश्री1008महन्तश्रीप्रतापपुरीमहाराज #AarogyaSetuApp #BJPBarmer #IndiaFightsCoronavirus pic.twitter.com/AJzuDlhtZr,,,#AarogyaSetu # #AarogyaSetuApp #BJPBarmer #IndiaFightsCoronavirus,1.24857E+18,https://twitter.com/PratapPuriJi/status/1248567898538258433,,,,,,,
sagar_nirbhay,10/04/2020 20:26:00,1,0,Rap video on COVID-19. Let’s fight this virus everyone. #StayHome #StaySafe #COVID #AllLivesMatter #COVIDー19 #Corona #Coronakrise #AarogyaSetu #AllLivesMatter #StayHomeIndia #LockdownDay10 #21daysLockdownIndia @raftaarmusic @Its_Badshah @iambohemia @BJP4India @BBCWorld pic.twitter.com/tdnaitnLF3,,@raftaarmusic @Its_Badshah @iambohemia @BJP4India @BBCWorld,#StayHome #StaySafe #COVID #AllLivesMatter #COVID #Corona #Coronakrise #AarogyaSetu #AllLivesMatter #StayHomeIndia #LockdownDay10 #21daysLockdownIndia,1.24857E+18,https://twitter.com/sagar_nirbhay/status/1248565545772797954,,,,,,,
K4__Karan,10/04/2020 20:25:00,0,0,#IndiaFightsCorona #AarogyaSetu is our bridge to prevent spread of #COVID19 in India. It will help us to stay informed with latest updates against #COVID19 ,,,,,,,,,,,,
PrakashD111,10/04/2020 20:25:00,0,0,"COVID-19 वाइरस बीमारी से सतर्क और बचे रहने के लिए डाउनलोड करें AAROGYASETU App. भारत सरकार द्वारा जनहित में जारी PlayStore: http:// bit.ly/AarogyaSetu_PS ioS: https:// apple.co/2X1KMzO #AarogyaSetu""",,,#AarogyaSetu,1.24857E+18,https://twitter.com/PrakashD111/status/1248565307645423617,,,,,,,
swadesh171,10/04/2020 20:25:00,15,30,Indian Prime Minister @NarendraModi has adopted multi-pronged strategy ranging from Janta Curfew to Lockdown to #AarogyaSetu to Isolation centres in Trains to Video conferencing with different sections of society. #YouthAgainstCorona #YAAC @yaac #YAAC #IndiaFightsCorona pic.twitter.com/8jnWSSZUFI,,@NarendraModi @yaac,#AarogyaSetu #YouthAgainstCorona #YAAC #YAAC #IndiaFightsCorona,1.24857E+18,https://twitter.com/swadesh171/status/1248565293707694080,,,,,,,
mithun__behera,10/04/2020 20:13:00,0,0,OMG!! If someone asks to the health authority about the reason for spike in graph of confirmed cases,,,,,,,,,,,,
hemantmna,10/04/2020 20:10:00,0,8,केजरीवाल का 10 लाख लोगो का खाना किस जगह किस बंकर मे बन रहा है आज तक तुम लोग दिखा तो पाए नही क्या खाक नंबर वन हो....बाल ट्रिम करने की खबर दिखाकर कोई नंबर वन नही होता मैडम. Apne aap me har koi shenshah h. #AarogyaSetu #DilSeThankYou #NewsAlert https:// twitter.com/chitraaum/stat us/1248208706677772288 …,,,#AarogyaSetu #DilSeThankYou #NewsAlert,1.24856E+18,https://twitter.com/hemantmna/status/1248561441172369410,,,,,,,
AssanarBoney,10/04/2020 20:06:00,0,2,"നമ്മൾ ഒരുമിച്ച് ആഹ്ലാദങ്ങൾ പങ്ക് വെച്ച കാലം കടന്ന് പോയത് പോലെ .. നമ്മൾ ഒരുമിച്ച് പങ്ക് വെക്കുന്ന ഈ സങ്കട കാലവും കടന്ന് പോവും .. നമ്മൾ അതിജീവിക്കും . നമ്മൾ ഒരുമിച്ച് കൈകൾ കോർത്ത് വിജയ ഗീതം പാടും .."" മോഹൻലാൽ #AarogyaSetu #mohanlal @VelsFilmIntl pic.twitter.com/iaksAS1lbP""",,@VelsFilmIntl,#AarogyaSetu #mohanlal,1.24856E+18,https://twitter.com/AssanarBoney/status/1248560508795420674,,,,,,,
RailmitraaIndia,10/04/2020 20:03:00,0,0,Here is the list of 10 applications that have been launched by the government with the sole aim of raising awareness and combating the #CoronavirusPandemic . #coronavirusapp #CoronaOutbreak #app #AarogyaSetu #COVID19 #IndiaFightsCoronavirus @Railrestro https:// bit.ly/coronavirusapps pic.twitter.com/hiDH2isDGA,,@Railrestro,#CoronavirusPandemic #coronavirusapp #CoronaOutbreak #app #AarogyaSetu #COVID19 #IndiaFightsCoronavirus,1.24856E+18,https://twitter.com/RailmitraaIndia/status/1248559728415977472,,,,,,,
SRanjeetanand,10/04/2020 20:00:00,2,5,#Covid_19 तुम आगे नहीं,,,,,,,,,,,,
emmu_charlie,10/04/2020 19:46:00,0,0,@sambitswaraj Sir,,,,,,,,,,,,
Aloks937Shukla,10/04/2020 19:44:00,0,0,सर्व प्रथम देश फिर देशवासी फिर परिवार फिर हम के सिद्धांत से ही हम इस महामारी से बच सकते है #corona #AarogyaSetu #COVID2019india #COVID2019india #Covid_19india #coronaupdatesindia,,,#corona #AarogyaSetu #COVID2019india #COVID2019india #Covid_19india #coronaupdatesindia,1.24855E+18,https://twitter.com/Aloks937Shukla/status/1248554912427868161,,,,,,,
DDKapoor,10/04/2020 19:30:00,0,0,#AarogyaSetu #आरोग्यसेतु https://www. mygov.in/aarogya-setu-a pp/ … pic.twitter.com/qy3ex4zGNu,,,#AarogyaSetu #,1.24855E+18,https://twitter.com/DDKapoor/status/1248551341821005824,,,,,,,
sachinjee,10/04/2020 19:23:00,0,0,#आरोग्य_सेतु यदि अभीतक आपके #मोबाइल पर डाऊनलोड हो इंस्टाल नहीं हुआ है - तुरन्त कीजिये.. यह आपकी सुरक्षा के लिए @mygovindia द्वारा बनाया गया मोबाइल एप्पलीकेशन है.. #AarogyaSetuApp #AarogyaSetu #IndiaFightsCorona #IndiaFightsCoronavirus #StayHomeIndia #कोरोना_से_डरो_ना https:// twitter.com/narendramodi/s tatus/1247816258571165697 …,,@mygovindia,# # #AarogyaSetuApp #AarogyaSetu #IndiaFightsCorona #IndiaFightsCoronavirus #StayHomeIndia #,1.24855E+18,https://twitter.com/sachinjee/status/1248549739546566657,,,,,,,
Zoom_News_India,10/04/2020 19:21:00,0,0,https://www. zoomnews.in/en/news-detail /fantastic-use-of-technology-to-combat-coronavirus-pm-on-aarogya-setu-app.html … Fantastic use of technology to combat #coronavirusindia #CoronavirusOutbreakindia #CoronavirusPandemic coronavirus: PM on #AarogyaSetu #AarogyaSetuApp Aarogya Setu app #covidindia #COVIDー19 #COVID19Pandemic,,,#coronavirusindia #CoronavirusOutbreakindia #CoronavirusPandemic #AarogyaSetu #AarogyaSetuApp #covidindia #COVID #COVID19Pandemic,1.24855E+18,https://twitter.com/Zoom_News_India/status/1248549226142818309,,,,,,,
raicareer,10/04/2020 19:09:00,0,0,@PMOIndia @narendramodi @RNTata2000 #Bhopal #COVID2019india #AarogyaSetu #StayHomeStaySafe pic.twitter.com/IfsIum8KSJ,,@PMOIndia @narendramodi @RNTata2000,#Bhopal #COVID2019india #AarogyaSetu #StayHomeStaySafe,1.24855E+18,https://twitter.com/raicareer/status/1248546237650841600,,,,,,,
jaibhardwaj09,10/04/2020 18:59:00,0,0,अच्छा वो लोकसभा चुनाव के समय देश बचाने के लिए जो महागठबंधन तैयार हुआ था इस आपदा के समय दिखाई नहीं दे रहा? #GoodFriday #LockdownExtended #lockdownindia #IndiaFightsCorona #IndiaTrustsPmModi #COVID2019india #coronavirusindia #AarogyaSetu #Covid19IN #coronaupdatesindia,,,#GoodFriday #LockdownExtended #lockdownindia #IndiaFightsCorona #IndiaTrustsPmModi #COVID2019india #coronavirusindia #AarogyaSetu #Covid19IN #coronaupdatesindia,1.24854E+18,https://twitter.com/jaibhardwaj09/status/1248543573382959106,,,,,,,
mohitsharma1123,10/04/2020 18:55:00,0,1,*आरोग्य सेतु* COVID-19 की रोकथाम के लिये सुरक्षात्मक उपाय और उचित दिशा-निर्देशों की जानकारी प्राप्त करे। यह 11 भाषाओं में उपलब्ध है। #AarogyaSetu #Covid_19india #AarogyaSetuApp #Coronafighters #coronavirus pic.twitter.com/X7fJtzAcGv,,,#AarogyaSetu #Covid_19india #AarogyaSetuApp #Coronafighters #coronavirus,1.24854E+18,https://twitter.com/mohitsharma1123/status/1248542655341969408,,,,,,,
VinayPa10520460,10/04/2020 17:57:00,0,4,अमेरिका जैसे देश संकट के समय में डाकू के रूप में प्रकट होते हैं भारत संकट के समय मे साधु की भूमिका में नजर आता हैं.... यही है हमारी हिंदू संस्कृति #coronawarriors #Coronaindia #AarogyaSetu #CoronavirusOutbreakindia,,,#coronawarriors #Coronaindia #AarogyaSetu #CoronavirusOutbreakindia,1.24853E+18,https://twitter.com/VinayPa10520460/status/1248527988120907779,,,,,,,
